msisdn,tower_id,up_bytes,down_bytes,data_type,ip_address,website_url,event_datetime
2627806631774,357,826731,707273,application,151.93.155.223,https://williams.biz/,2024-01-01 06:46:21.638042
9848703783500,753,729510,348232,text,167.225.64.95,https://www.jackson-torres.net/,2024-01-01 06:55:13.078816
6971606438569,713,380944,790424,image,23.64.209.179,http://fox.info/,2024-01-01 06:58:32.176689
4692513207974,959,882970,141133,video,147.85.5.119,https://www.moran-johnson.info/,2024-01-01 06:44:59.406816
1355643451082,1841,285749,433365,video,202.74.170.83,https://www.smith.net/,2024-01-01 06:58:10.800827
2807506933727,1081,542745,525896,application,31.72.98.57,http://mccarthy.biz/,2024-01-01 06:52:49.425187
0490627302844,998,449055,170231,image,221.23.49.142,http://edwards.com/,2024-01-01 06:45:49.394987
5974960620590,1010,824669,952586,audio,145.200.168.18,https://johnson-ellis.org/,2024-01-01 06:56:20.497785
6259255797227,1901,290022,210835,image,201.251.235.83,http://www.jenkins.com/,2024-01-01 06:48:52.461803
5709928474880,2000,236413,428460,application,162.150.47.206,http://stark.com/,2024-01-01 06:47:08.412140
9873171777520,125,205508,531142,video,118.237.203.190,https://www.smith.info/,2024-01-01 06:47:10.159219
9548840567744,411,534491,556422,image,173.24.76.38,http://miller.com/,2024-01-01 06:45:01.519290
5823061860894,976,206943,119646,text,148.23.95.108,http://www.acosta.com/,2024-01-01 06:50:51.715337
2850624625613,1904,342149,128559,application,132.121.44.48,http://livingston-walker.com/,2024-01-01 06:51:43.673508
2692017610695,1876,112779,309735,video,38.69.129.60,http://harris-martin.biz/,2024-01-01 06:46:17.378362
2367744710239,406,976211,689927,text,203.113.136.171,https://diaz-smith.com/,2024-01-01 06:50:17.440874
9538071501666,1252,148070,712922,video,199.133.108.102,http://www.graham.com/,2024-01-01 06:55:03.119525
1025453172449,311,295963,354255,video,222.99.52.9,http://www.barron.com/,2024-01-01 06:49:13.376395
7981297635142,922,252952,771338,image,185.16.14.152,https://jordan-peterson.com/,2024-01-01 06:53:50.050434
6789251709578,1337,341062,441606,application,121.247.133.34,http://macias.biz/,2024-01-01 06:55:40.669494
5521022358805,220,922218,180224,video,40.138.91.42,http://anderson-horton.biz/,2024-01-01 06:46:40.810677
1488736332806,1826,949895,521753,application,48.174.238.253,https://whitaker.net/,2024-01-01 06:52:28.945457
9554934331226,170,224057,234475,application,198.194.69.37,https://woods.com/,2024-01-01 06:45:43.574147
6961778255299,1967,865503,261584,audio,222.214.19.150,https://www.evans-cook.net/,2024-01-01 06:43:23.258304
0197768950186,957,630571,389125,image,222.99.178.211,http://www.warren-whitehead.biz/,2024-01-01 06:55:18.806685
2984704322779,393,725250,646931,audio,210.253.115.88,http://kelly-bridges.com/,2024-01-01 06:54:25.869375
8898537300625,1266,497908,671735,video,179.147.91.124,http://www.becker.org/,2024-01-01 06:44:28.604851
6427318302182,218,261947,732408,text,71.100.200.248,http://www.gibson-cordova.info/,2024-01-01 06:43:48.998340
8919387842578,1750,132213,655371,image,182.14.181.136,https://www.ochoa-pittman.org/,2024-01-01 06:51:42.209978
4928648224857,87,389213,881411,video,77.244.20.14,http://potter.com/,2024-01-01 06:45:46.478112
7015981693964,756,168344,654988,application,63.238.10.130,https://miller.net/,2024-01-01 06:55:30.125613
2390952439232,1108,126195,963141,image,222.126.39.107,https://www.miller.com/,2024-01-01 06:55:33.599120
6561559197256,375,130760,239671,application,190.164.70.167,http://www.klein.com/,2024-01-01 06:53:15.439261
8094251312319,1690,507046,710427,text,148.247.76.156,http://www.stuart.biz/,2024-01-01 06:55:02.675587
8148172746733,857,706937,182634,text,196.245.189.80,http://www.bradshaw-graham.biz/,2024-01-01 06:52:57.376024
6902877375783,284,109095,858785,audio,207.97.237.69,http://www.white-wood.com/,2024-01-01 06:52:54.862060
8243062539722,202,615283,577225,video,8.70.218.212,https://ramos.com/,2024-01-01 06:54:44.636663
7286188902040,502,122868,162305,image,216.231.197.139,https://lyons-barton.com/,2024-01-01 06:48:12.947546
9801663900340,1198,912247,150314,application,23.238.44.238,https://brown.net/,2024-01-01 06:57:27.337844
1202121334641,1690,738085,805004,image,189.71.22.236,http://www.macias.com/,2024-01-01 06:46:46.851674
5206984112370,776,936841,600855,application,60.12.114.65,http://www.mendez.com/,2024-01-01 06:55:42.774932
5906640072788,727,305178,277842,audio,210.229.97.121,http://pearson.com/,2024-01-01 06:48:35.960225
9840564999065,1659,237635,418403,audio,91.228.233.126,http://miller.com/,2024-01-01 06:42:31.265471
2707561811858,1598,812059,806983,audio,58.106.71.133,http://www.wilson.com/,2024-01-01 06:53:38.293152
6673059981403,769,271157,438175,image,165.93.130.197,http://www.williams.net/,2024-01-01 06:49:00.440465
7365131984810,1588,683439,289388,text,210.33.59.70,https://www.rogers.net/,2024-01-01 06:50:34.651963
1303308602511,164,793839,233747,application,141.47.113.50,https://www.jackson-torres.net/,2024-01-01 06:52:59.062948
1352062335048,1928,697568,872106,video,208.37.212.13,http://www.johnson.com/,2024-01-01 06:44:34.339705
0131721264819,968,552508,627786,audio,183.177.91.66,https://www.smith.info/,2024-01-01 06:53:59.251985
6341371701476,1513,768953,252947,text,76.104.108.73,http://vasquez-martinez.info/,2024-01-01 06:53:47.278397
0734979202391,991,438987,860636,audio,192.227.37.209,http://www.turner-sweeney.net/,2024-01-01 06:42:03.340416
0969918591269,793,347142,511230,audio,212.171.148.108,http://www.beard.info/,2024-01-01 06:44:15.794070
7104033500742,1593,903180,935762,image,81.66.145.113,http://lewis.com/,2024-01-01 06:51:25.628357
2984845725591,1603,120045,824282,video,179.191.73.254,https://www.duran-howell.com/,2024-01-01 06:47:37.098960
6464050190374,243,933619,504066,application,196.163.45.216,http://www.lawson.com/,2024-01-01 06:56:48.254751
7158328133717,1966,506265,752147,video,221.192.74.133,https://www.gonzalez-miller.org/,2024-01-01 06:51:23.444338
1192769893557,336,756383,128144,text,29.202.173.85,https://www.washington.com/,2024-01-01 06:54:44.222202
0541686528052,125,500532,306039,video,174.190.126.152,https://whitaker.com/,2024-01-01 06:56:18.974899
9723776247620,1174,724017,875349,video,217.114.91.85,http://morales.info/,2024-01-01 06:57:02.112295
7116137034158,129,767479,693523,image,220.13.71.26,https://www.cox.org/,2024-01-01 06:46:48.541247
1766124596164,1241,477513,690654,video,53.122.49.179,http://jones.org/,2024-01-01 06:42:50.965212
9010892825709,480,705625,684194,text,198.68.173.143,http://palmer-martin.com/,2024-01-01 06:52:20.896619
1585301064793,1348,482175,920260,text,131.38.169.117,https://www.callahan.com/,2024-01-01 06:58:43.178662
3713235467329,371,415943,732863,image,4.190.142.13,https://davis.org/,2024-01-01 06:57:19.798658
9474020020342,1557,573291,824096,video,131.112.121.71,http://www.hayes.net/,2024-01-01 06:57:19.277697
8879476667130,1416,531840,930821,application,66.15.173.19,https://www.moore.com/,2024-01-01 06:49:27.731147
7490569328727,1218,607988,872020,application,204.9.186.158,http://frank-garcia.biz/,2024-01-01 06:42:00.297604
6764989544753,1412,375595,254750,text,203.198.124.76,https://www.davis.com/,2024-01-01 06:47:08.400489
3695491393349,1287,875671,144625,image,203.96.83.240,http://www.young.com/,2024-01-01 06:53:31.750606
3871507570312,179,817910,854289,video,157.71.41.61,https://chavez-sullivan.com/,2024-01-01 06:48:35.897614
3857721921059,1101,626211,933542,video,212.127.204.70,http://www.sims.org/,2024-01-01 06:52:05.638966
7789569106312,60,288691,542880,application,110.238.33.91,http://moore.com/,2024-01-01 06:52:31.980717
3328471646632,2000,467713,216795,audio,32.83.107.51,http://www.donovan.info/,2024-01-01 06:47:16.368542
8683727407601,605,332806,290086,text,193.201.138.163,https://www.williams-austin.net/,2024-01-01 06:56:48.611214
4950657682587,97,657535,380073,application,160.161.196.39,https://www.smith.com/,2024-01-01 06:42:16.575518
4641408327043,540,126337,832451,text,132.199.112.45,http://www.zuniga.com/,2024-01-01 06:50:11.397243
5623369891353,599,415364,826821,image,156.252.113.164,https://www.nunez-johnson.com/,2024-01-01 06:43:23.323679
1059054852327,587,910952,173779,image,192.98.151.93,https://taylor.biz/,2024-01-01 06:52:19.032123
3754155650976,1770,364464,826105,audio,18.211.216.10,http://www.cardenas-collins.com/,2024-01-01 06:45:22.596473
4916584567642,1988,833493,544911,text,132.191.157.67,http://www.woods.com/,2024-01-01 06:58:43.695647
0061984654041,723,309301,152098,image,210.113.255.20,http://www.fletcher-leon.biz/,2024-01-01 06:48:47.033449
7998866980013,880,374097,930950,application,213.164.49.33,https://www.lee-goodwin.com/,2024-01-01 06:53:03.946944
2226605056973,1460,123623,541574,application,222.127.133.179,https://willis-davidson.org/,2024-01-01 06:57:08.274561
8429717496969,1727,741544,290909,text,194.191.12.210,http://martin.com/,2024-01-01 06:44:40.953501
0423645908700,1261,986668,112908,application,17.29.38.153,http://www.boyd.info/,2024-01-01 06:56:32.446529
4604495977673,582,770248,582164,audio,158.104.110.249,http://newton-johnson.net/,2024-01-01 06:42:19.563808
4846842701669,103,233781,757796,audio,47.137.205.5,http://www.marshall.com/,2024-01-01 06:51:48.257207
7640814281757,792,372615,314869,video,218.235.1.6,http://www.mcintyre.com/,2024-01-01 06:55:03.307699
8555449748116,761,607905,822894,image,216.131.203.128,http://yang.biz/,2024-01-01 06:46:10.574443
1378768407152,1523,395866,676451,image,190.30.73.20,http://www.sosa.com/,2024-01-01 06:57:34.307794
6439052087260,1351,227443,656580,application,198.81.69.232,http://www.walker-wilson.com/,2024-01-01 06:52:21.292523
4994730357197,1292,541494,357637,audio,193.105.30.114,https://www.gonzalez-ramirez.com/,2024-01-01 06:52:52.741927
1032073434064,727,193669,894909,text,75.94.164.68,https://www.trevino-ray.biz/,2024-01-01 06:48:29.780736
9751457443513,1627,364165,866128,application,83.173.113.37,http://turner.com/,2024-01-01 06:53:18.565976
9691604464966,1582,882933,557707,application,131.129.117.188,https://mendoza.info/,2024-01-01 06:42:24.634808
5772826129444,1034,500192,642093,image,46.250.222.53,https://www.nguyen-ellison.org/,2024-01-01 06:54:16.835573
5151394264811,689,851638,480777,text,89.168.163.225,https://steele-bernard.com/,2024-01-01 06:48:20.746701
0554343067378,1900,857210,421879,application,193.204.152.178,https://dawson.net/,2024-01-01 06:46:38.458112
2605741592857,125,957706,483611,text,61.238.63.220,http://woodard-hill.info/,2024-01-01 06:54:19.322151
9560926413886,331,425397,754071,video,190.163.145.73,http://young.com/,2024-01-01 06:42:31.974193
0391841044000,929,366435,109000,application,207.110.231.119,http://www.anderson.com/,2024-01-01 06:56:34.938863
6698131097958,839,737745,433128,application,219.8.115.248,https://brown.com/,2024-01-01 06:53:59.214117
1083365210968,1389,566312,249778,application,173.162.63.222,https://www.gates.net/,2024-01-01 06:46:17.222888
1508521334906,1980,973902,517314,video,129.43.114.122,https://www.patterson-rowland.net/,2024-01-01 06:48:22.932344
3130570570298,1152,162497,182927,audio,23.127.95.211,https://www.lewis.org/,2024-01-01 06:46:08.541639
8147857042851,1618,645384,580760,application,181.38.207.205,https://www.buck-donaldson.info/,2024-01-01 06:48:20.986108
4956355188095,1101,165120,536565,text,107.190.36.71,https://www.gordon.info/,2024-01-01 06:42:30.604561
0789790130107,1434,876953,593533,image,178.255.141.205,https://livingston.com/,2024-01-01 06:53:44.078187
2697775368607,823,102625,135626,audio,223.45.244.180,http://www.brown.com/,2024-01-01 06:42:15.047291
0882940851372,196,468796,914289,audio,132.120.222.111,http://hill.com/,2024-01-01 06:49:51.540193
4162375630855,1684,510734,122675,video,48.98.200.153,http://www.stone-hanna.net/,2024-01-01 06:53:25.268133
7809053229254,746,384164,826696,text,182.50.108.244,https://lawson.com/,2024-01-01 06:43:10.077124
8558489925373,33,744680,561020,image,37.58.206.8,https://david.com/,2024-01-01 06:56:29.147236
7932309597448,1498,463605,609393,video,136.48.250.174,http://walker-thomas.com/,2024-01-01 06:58:42.814595
1917189371301,518,952831,978944,audio,182.54.101.20,http://hunt.biz/,2024-01-01 06:44:52.162259
9224720004838,95,952361,544697,application,52.167.13.98,https://sanchez-houston.com/,2024-01-01 06:47:53.867151
3200027613243,542,145651,814059,application,98.250.242.150,http://www.perry.com/,2024-01-01 06:51:06.992296
1266922433873,1282,404792,701622,application,103.165.1.221,https://martin.com/,2024-01-01 06:56:31.904244
0281237135495,966,307526,637643,text,205.184.144.8,https://www.campos.com/,2024-01-01 06:44:57.061990
5143746469641,1616,285250,820360,application,192.16.81.102,https://www.lewis-miller.org/,2024-01-01 06:57:24.847686
9849271130651,607,728461,913534,text,105.45.38.155,https://schmidt.com/,2024-01-01 06:45:41.664433
6970355097363,2000,580152,552684,audio,158.54.28.90,https://www.davis.com/,2024-01-01 06:50:24.851494
8805572322557,909,430040,353903,text,187.195.229.53,http://www.kelly.com/,2024-01-01 06:47:28.306953
8031506716696,156,253840,734850,text,204.142.34.119,https://cox.net/,2024-01-01 06:43:44.346462
3273923784394,623,400697,674710,video,221.5.69.3,http://www.williams-jones.org/,2024-01-01 06:49:05.426756
0890486834317,197,734514,698537,application,160.159.160.238,http://austin-burns.com/,2024-01-01 06:50:31.673206
1967133504499,75,187941,721950,application,25.102.29.220,https://moore.com/,2024-01-01 06:48:14.139263
4740070076642,548,107423,347701,audio,209.3.53.11,http://www.church.net/,2024-01-01 06:54:08.856626
3531509215105,988,797176,194057,audio,200.1.241.138,https://lopez-flores.com/,2024-01-01 06:56:39.501935
7594504910627,487,961690,885892,image,101.4.3.22,https://gonzalez-smith.info/,2024-01-01 06:43:12.319989
7094962420646,1210,359739,644402,image,142.113.55.92,https://morgan.com/,2024-01-01 06:49:57.112425
2284318046107,745,978554,860890,video,189.3.127.175,https://roach.com/,2024-01-01 06:46:02.198734
3568973868351,1824,576182,598341,text,160.218.75.52,http://robertson.com/,2024-01-01 06:53:42.012966
7194242541030,769,168205,284306,text,184.105.179.46,http://www.carr.com/,2024-01-01 06:46:56.253424
5029527011725,405,119809,178693,application,107.53.121.203,https://smith.info/,2024-01-01 06:49:48.534670
8666529837466,215,369424,588462,image,196.123.72.142,http://www.sanchez.com/,2024-01-01 06:42:24.447215
0285534606928,1246,968385,846632,video,135.225.205.28,https://mckenzie-anderson.org/,2024-01-01 06:44:37.021064
5590059654346,1536,468237,245653,application,197.146.101.37,https://www.bryant.net/,2024-01-01 06:52:00.692312
5736848562589,1774,525566,379930,image,41.76.95.113,http://riley.com/,2024-01-01 06:43:08.667773
6533096903075,478,473602,777993,text,125.83.54.113,https://www.lam.net/,2024-01-01 06:48:33.143110
7665328377557,800,427763,923620,application,80.206.70.187,http://www.anderson.info/,2024-01-01 06:43:53.104609
8503921596185,1566,947188,776150,text,197.221.32.241,https://french.com/,2024-01-01 06:49:40.572770
7091507399908,149,568074,801937,video,204.90.100.191,https://kirby.net/,2024-01-01 06:55:02.950464
2467988433103,309,696424,193946,image,167.113.175.217,http://www.trevino.biz/,2024-01-01 06:54:17.968161
5121668067438,762,546501,872925,text,208.122.220.0,http://thompson-mann.com/,2024-01-01 06:48:48.733181
0567838332216,355,159494,321248,application,84.29.92.136,http://copeland.com/,2024-01-01 06:52:15.981313
6148286051915,223,286128,756249,application,58.239.94.8,https://www.mcdowell.biz/,2024-01-01 06:56:12.374541
4122340952765,1156,615098,169145,application,210.21.170.140,https://cooper.com/,2024-01-01 06:57:58.610421
5395547409120,1118,358041,973723,video,29.166.75.191,https://cook-rodriguez.com/,2024-01-01 06:50:49.994009
7021918454317,106,155427,622326,audio,163.207.221.60,http://www.carrillo-jones.biz/,2024-01-01 06:49:11.654307
0321642505642,19,550750,489914,text,205.1.227.177,https://martin-kelley.com/,2024-01-01 06:48:07.634836
0306229143004,1010,502831,288121,application,140.30.16.57,http://www.delgado.biz/,2024-01-01 06:58:23.193157
3415407964569,936,171714,954509,image,86.39.167.193,http://reed.com/,2024-01-01 06:52:00.172666
7988593933033,373,880756,812711,audio,222.117.208.173,http://hall.org/,2024-01-01 06:55:30.576239
1910112299411,824,107473,261610,video,77.64.100.52,https://www.bradshaw.com/,2024-01-01 06:49:25.053843
2923915243726,1610,323919,168990,video,100.198.217.122,http://ford.info/,2024-01-01 06:46:02.129547
6559196469156,1987,596988,772592,application,74.222.54.37,https://www.roth.org/,2024-01-01 06:52:39.049014
0453047759420,914,845557,517550,video,97.1.30.161,https://www.carr.com/,2024-01-01 06:52:32.862694
8952617231765,1676,402457,862647,text,219.131.209.211,http://charles-mills.net/,2024-01-01 06:43:06.997648
6364044349167,1345,657233,459710,audio,219.190.178.71,http://www.williams-boyle.info/,2024-01-01 06:55:21.239639
2985866100829,646,782631,665382,application,67.8.33.115,http://www.rodriguez-gardner.net/,2024-01-01 06:47:53.164383
1548208438530,431,779643,549826,text,27.179.79.205,https://www.coleman.com/,2024-01-01 06:47:55.156398
3748426078716,140,867369,502274,application,203.228.247.71,https://www.foster.com/,2024-01-01 06:47:16.973191
2041954469368,1495,188312,808967,video,141.204.135.1,http://oliver.com/,2024-01-01 06:49:16.191160
5119722727997,15,519773,223768,text,167.120.88.248,http://www.wallace.com/,2024-01-01 06:53:07.456576
3595837779231,1162,407482,872046,video,180.176.9.174,https://fuller.com/,2024-01-01 06:42:04.549684
9438457492634,1978,367087,133198,application,159.177.67.216,https://www.hood.org/,2024-01-01 06:57:15.757204
1089230315859,1187,715284,451653,text,222.37.196.182,https://perez.com/,2024-01-01 06:47:59.240456
2440814728366,280,219760,841919,text,211.45.11.93,http://www.graves-marsh.info/,2024-01-01 06:45:22.559100
9175054302057,586,925608,778051,text,64.177.148.179,http://www.pena.biz/,2024-01-01 06:58:00.638893
2747033059622,1296,898022,295407,audio,125.233.143.138,https://hines.com/,2024-01-01 06:51:37.535994
9831598208111,1702,449289,226972,video,219.82.199.104,https://hall.info/,2024-01-01 06:46:59.294516
3411686275459,1971,265760,500603,video,120.76.250.186,https://andrews.net/,2024-01-01 06:43:11.279345
6252716242846,1507,793945,756797,application,190.80.234.196,https://www.lam.net/,2024-01-01 06:52:23.504683
1751383276663,793,631730,890673,application,118.46.66.226,https://kemp.info/,2024-01-01 06:49:45.844907
3228178381933,1215,919245,450019,image,175.79.142.243,https://lopez-andrews.com/,2024-01-01 06:43:14.115228
3178137383406,1242,256047,916214,application,184.172.60.16,https://www.garcia-mendez.com/,2024-01-01 06:44:56.688250
6146795745572,1722,259493,519113,application,159.41.176.176,https://thomas-rojas.org/,2024-01-01 06:55:57.442677
5121205268015,1075,711849,733534,image,170.230.197.168,https://www.mayer.com/,2024-01-01 06:49:36.835018
0040850169873,654,482699,171818,image,215.17.129.83,http://stewart.com/,2024-01-01 06:42:19.216213
8641767605127,174,313483,226110,image,202.239.173.45,http://simpson.net/,2024-01-01 06:54:26.976985
6297443620190,1080,684326,763186,text,181.100.118.9,http://barber-santiago.com/,2024-01-01 06:44:54.100001
4919256195887,1251,667983,208653,video,148.204.35.226,https://schaefer-gill.net/,2024-01-01 06:47:08.196493
8404543307973,1302,758742,713100,text,161.78.121.149,https://www.bradshaw-barnes.com/,2024-01-01 06:53:55.062342
2978784182668,388,716956,394490,text,185.247.3.94,http://www.thomas.com/,2024-01-01 06:48:35.919014
2525115647796,1014,533508,703864,application,202.201.179.67,http://gonzalez.com/,2024-01-01 06:48:17.382228
1770822452017,251,302261,798926,audio,173.24.76.38,http://garcia.com/,2024-01-01 06:55:05.428568
1775215395591,1457,285336,603765,application,204.201.57.38,https://www.hernandez.com/,2024-01-01 06:53:14.470500
2165693318387,115,337368,345815,application,204.199.137.71,http://www.monroe.com/,2024-01-01 06:47:18.504749
1690905020577,807,878303,868483,image,205.83.92.145,https://www.wallace.com/,2024-01-01 06:49:58.794305
0073828093925,520,602139,995792,text,219.138.2.128,http://www.miller.com/,2024-01-01 06:49:09.679353
6610263032602,1543,182319,627654,image,125.179.97.179,https://www.gonzales-jacobs.com/,2024-01-01 06:58:41.714133
7536771796382,30,112988,922945,audio,192.77.156.23,http://mcdonald.com/,2024-01-01 06:57:48.337766
0082270540883,1875,524367,371552,text,212.252.93.81,http://www.jackson.com/,2024-01-01 06:47:38.614494
8982827020074,892,433909,940011,audio,115.121.235.118,http://glass.com/,2024-01-01 06:42:56.361110
4739779995598,1225,540066,383305,text,72.26.231.241,https://www.nelson-gray.com/,2024-01-01 06:51:27.547940
1139256489586,762,304638,279001,video,147.54.213.79,http://www.hudson.org/,2024-01-01 06:58:20.439424
0105545782942,1033,636881,222333,image,130.100.88.54,https://www.hall.com/,2024-01-01 06:56:26.503575
8545546593462,435,288046,720870,application,209.130.141.120,https://martin-george.com/,2024-01-01 06:52:34.360445
7496121251998,1374,118399,954147,audio,134.77.131.163,https://www.davis-walton.com/,2024-01-01 06:47:23.063649
2452499692824,753,786436,404284,image,186.190.172.66,https://cardenas-adams.com/,2024-01-01 06:56:03.561606
4690890920689,1504,385588,230296,video,205.100.73.233,https://www.jones-forbes.org/,2024-01-01 06:48:44.146667
2512732882084,1859,347130,929355,text,161.95.97.195,http://bell-rose.com/,2024-01-01 06:57:52.558732
3109658500603,1716,239882,804126,text,180.154.16.55,https://logan-hoover.org/,2024-01-01 06:54:29.707073
9331512922433,1065,751770,826879,video,129.164.23.204,http://www.york.org/,2024-01-01 06:50:23.352614
5189231966407,268,442576,741857,text,195.227.215.125,http://www.mason.info/,2024-01-01 06:51:57.698395
6311913259843,925,268400,369706,application,204.128.69.98,http://www.reed-mitchell.com/,2024-01-01 06:52:47.224169
7935974882461,206,704508,655596,application,39.131.245.217,http://www.carr.org/,2024-01-01 06:46:59.265490
2035744504769,199,293916,901171,audio,119.190.107.115,https://www.garza-nguyen.com/,2024-01-01 06:53:40.715366
6545650428129,553,840744,139882,application,216.42.149.105,https://russell.com/,2024-01-01 06:53:56.172358
2726875520893,1062,943061,334235,application,14.77.72.42,http://www.williams-rodgers.com/,2024-01-01 06:47:32.608144
3505722866295,1451,745327,380292,image,216.210.203.210,http://cox.com/,2024-01-01 06:49:19.012016
5239133890406,108,966819,414993,video,205.59.86.33,http://francis.net/,2024-01-01 06:56:14.115808
7270036447307,1894,230872,104229,video,214.102.14.243,https://osborn.com/,2024-01-01 06:55:45.942846
3800638277820,1857,876381,827210,text,206.188.92.21,https://moses.com/,2024-01-01 06:55:15.368099
5498740014624,634,781951,875581,image,143.130.30.243,http://mccoy.com/,2024-01-01 06:42:50.815658
1062104152073,1468,533763,411580,application,61.145.64.199,http://rogers-sosa.com/,2024-01-01 06:52:38.846516
6201462828754,776,193351,127677,application,117.223.107.125,http://www.jackson.com/,2024-01-01 06:45:15.256169
2272936783610,1449,238101,760171,image,122.232.42.200,https://www.allen-white.com/,2024-01-01 06:47:30.643127
1870466891515,1851,395910,181416,image,192.29.71.225,http://nguyen.com/,2024-01-01 06:52:25.680024
1081307303234,765,910152,542479,audio,20.162.198.37,http://garcia-goodwin.biz/,2024-01-01 06:57:07.861226
8478622826790,1528,845664,678090,video,114.26.229.58,https://www.carter-jackson.com/,2024-01-01 06:45:57.979407
1904224938649,1968,828029,165906,audio,64.246.36.159,http://dunn-daniels.net/,2024-01-01 06:53:13.614430
8686842974867,94,833743,885050,image,90.38.6.193,http://www.brown-robinson.com/,2024-01-01 06:48:45.938999
4991767131094,245,563254,884378,video,193.21.183.27,http://www.jimenez-hernandez.info/,2024-01-01 06:55:05.758459
0284890347588,1115,429887,932175,text,185.154.235.20,http://perez.com/,2024-01-01 06:42:31.901627
2603069223401,882,511693,334470,audio,116.113.234.192,http://www.bentley-miller.com/,2024-01-01 06:48:03.484270
3474025191418,1217,772920,135070,text,28.91.88.46,https://barnes.com/,2024-01-01 06:58:18.302510
1877051157141,488,503094,765607,audio,198.39.192.59,https://cruz.com/,2024-01-01 06:42:18.743535
3158973126177,108,117495,103032,audio,211.217.58.243,http://king-johnson.biz/,2024-01-01 06:52:35.157038
1571085997442,294,178223,486235,audio,154.95.83.48,http://mcmillan-williams.com/,2024-01-01 06:56:11.567128
1787267121222,1781,833440,322338,image,192.22.132.195,https://www.sanders.com/,2024-01-01 06:47:59.845402
7045603139732,1964,433495,559501,application,131.204.244.74,https://www.gallagher.com/,2024-01-01 06:50:55.254241
2094934310306,297,201877,974523,application,137.200.185.148,https://www.brown.com/,2024-01-01 06:52:26.959941
1842004419596,965,498193,753146,text,32.209.7.168,https://www.mclaughlin.com/,2024-01-01 06:42:39.430532
2441393033131,1810,165454,915132,application,202.132.113.122,http://www.hill.info/,2024-01-01 06:50:41.510219
7007512526284,1527,191111,678818,image,184.56.196.162,http://www.woodard.com/,2024-01-01 06:45:25.303217
3972774888188,1107,506322,420638,video,3.182.241.42,https://mayo.net/,2024-01-01 06:54:12.253037
2500487800693,885,258592,319780,video,221.46.58.199,https://vincent-allen.com/,2024-01-01 06:53:21.749378
3082530066582,1111,407202,953220,application,74.102.21.205,http://turner-sosa.biz/,2024-01-01 06:50:51.907448
0318107199876,337,917417,463435,image,2.20.111.247,http://bishop-hernandez.com/,2024-01-01 06:57:12.868920
6830275709723,1026,304253,423020,application,207.240.97.192,http://www.cruz-blake.com/,2024-01-01 06:50:38.965691
4082058631503,1838,736034,472769,application,159.92.231.43,http://cruz-aguirre.info/,2024-01-01 06:56:17.030875
2292915515410,1426,788877,949949,application,141.232.145.24,https://wilson-fisher.com/,2024-01-01 06:43:09.683160
4927486668144,1788,900312,874699,audio,11.37.73.132,https://davis.com/,2024-01-01 06:55:07.737322
7835264112300,1755,942268,256432,video,212.151.166.253,https://page.com/,2024-01-01 06:46:53.362870
5121917890078,1898,251455,446796,image,139.191.136.14,https://www.boyd-caldwell.com/,2024-01-01 06:45:28.512300
2978297840984,579,592679,371800,image,213.105.244.64,https://www.wilson.com/,2024-01-01 06:46:40.685588
7121600773698,1608,410217,329593,video,213.89.15.66,http://www.sanders-porter.com/,2024-01-01 06:50:10.765815
6133917181575,418,593808,412439,image,194.111.68.79,https://robinson.info/,2024-01-01 06:44:05.411524
3674375056716,728,589495,470417,application,134.50.252.138,https://www.thompson.com/,2024-01-01 06:54:07.920169
7056615101180,423,736749,790396,text,205.185.129.23,http://luna.com/,2024-01-01 06:56:06.363280
9481102204794,329,540528,421248,application,215.229.79.158,http://www.hernandez.biz/,2024-01-01 06:56:38.414612
7558792380315,1498,704223,421519,text,42.196.84.178,https://aguilar.biz/,2024-01-01 06:45:38.802444
6392188528636,1742,387887,386733,audio,47.239.182.97,http://www.andrews-griffin.com/,2024-01-01 06:42:17.671599
3841707036880,1093,947144,705112,image,210.89.247.233,https://doyle.com/,2024-01-01 06:44:11.569286
9112699626795,1746,879840,418851,text,13.41.4.12,https://www.vasquez.org/,2024-01-01 06:51:31.413923
9289073156101,304,983161,978988,video,154.113.251.81,https://brown-carter.org/,2024-01-01 06:57:07.403702
9743450319722,416,840459,668018,audio,222.232.112.246,https://nolan.com/,2024-01-01 06:56:19.335287
1075072871213,1724,145529,381080,video,203.81.139.166,https://www.khan.org/,2024-01-01 06:42:15.738931
0593509430447,523,849177,982062,audio,149.241.124.88,http://www.archer.com/,2024-01-01 06:52:38.327136
4013706087680,609,721590,635324,audio,188.29.172.55,http://www.martinez.com/,2024-01-01 06:46:00.237358
0438457451804,701,800099,668125,text,215.160.100.222,http://www.sims-nash.com/,2024-01-01 06:48:09.688678
4412854025331,1267,632027,624801,image,129.219.0.122,http://morgan.info/,2024-01-01 06:57:11.172658
4191511938470,1323,517498,315433,text,202.128.137.8,https://perez-ross.info/,2024-01-01 06:46:16.552701
3610669021657,671,706113,761685,image,77.16.111.0,https://bates.net/,2024-01-01 06:42:05.401594
6051667162376,566,708751,505148,audio,2.20.111.247,http://www.gallegos-ortiz.com/,2024-01-01 06:58:30.670613
5862415879379,1747,232726,787604,image,11.53.170.69,https://www.jones.com/,2024-01-01 06:54:00.051117
6320498247393,690,532258,119120,text,216.102.249.13,http://www.hanson.com/,2024-01-01 06:47:54.854047
